openalex_id,title,publication_year,cited_by_count,in_degree,out_degree,pagerank,authority,hub,citation_rate_by_age,wcc_rank,community_id,is_unicamp,is_top_tier,is_important_institution,is_high_impact_500,is_high_impact_100k
W2099069768,Analyzing the evolutionary history of the logical design of object-oriented software,2005,79,2,4,1.1539319023398287e-05,8.152423071608238e-09,1.2060838540341817e-07,3.761904761904762,1,13,False,False,False,False,False
W2102764819,An iterative algorithm for the computation of the MVDR filter,2001,208,5,4,1.2595378649719995e-05,1.3925316401229601e-05,2.486965685807848e-08,8.32,1,15,False,False,False,False,False
W1978786559,Efficient model selection for regularized linear discriminant analysis,2006,60,3,5,8.349015904733039e-06,1.6879630561358963e-07,1.984043885069387e-06,3.0,1,1,False,False,False,False,False
W2940887512,Dual-Minimax Probability Machines for One-class Mobile Active Authentication,2018,20,0,18,6.162361851594137e-06,0.0,3.3598495629208714e-05,2.5,1,0,False,False,False,False,False
W2512575065,Probabilistic call by push value,2019,15,0,2,6.162361851594137e-06,0.0,1.1394761939827915e-10,2.142857142857143,1,20,False,False,False,False,False
W2103461701,Object Recognition and Recovery by Skeleton Graph Matching,2006,15,2,6,6.808087625887037e-06,1.5512205319320875e-06,2.7372954761168844e-07,0.75,1,1,False,False,False,False,False
W2153022037,Black box measurement of musical tones produced by noise reduction systems,2012,12,2,4,7.286861063933388e-06,5.646271287285283e-08,4.0612952378809546e-07,0.8571428571428571,1,15,False,False,False,False,False
W2766079582,DodecaPen,2017,76,0,4,6.162361851594137e-06,0.0,1.2170149328253723e-06,8.444444444444445,1,19,False,False,False,False,False
W2076438835,CFNN: Correlated fuzzy neural network,2014,49,2,25,6.575148325673749e-06,4.797842750246992e-07,4.987887303540756e-07,4.083333333333333,1,5,False,False,False,False,False
W1984482509,A gamma‐ray spectrometry approach to field separation of illuviation‐type WRB reference soil groups in northern Thailand,2010,52,3,2,9.968295794354495e-06,7.970276204723411e-09,1.2341304209126392e-07,3.25,1,11,False,False,False,False,False
W1508762313,Adaptive Robust Three-dimensional Trajectory Tracking for Actively Articulated Tracked Vehicles*,2015,29,0,1,6.162361851594137e-06,0.0,1.1844724531198614e-07,2.6363636363636362,1,26,False,False,False,False,False
W2011485152,Variable length Markov chains,1999,398,22,4,2.9418838019468938e-05,1.1745604247709599e-07,1.2415151251636803e-07,14.74074074074074,1,4,False,False,False,False,False
W2066085919,"Photometric Stereo with General, Unknown Lighting",2006,407,3,5,9.263920222553632e-06,6.741930334130703e-08,2.0696853952597853e-07,20.35,1,1,False,False,False,False,False
W2059423883,Combined techniques of singular value decomposition and vector quantization for image coding,1995,109,3,1,1.2083095947003661e-05,3.3815741873287994e-08,2.2121662324914322e-07,3.5161290322580645,1,9,False,False,False,False,False
W2560177933,"GIS prospectivity mapping and 3D modeling validation for potential uranium deposit targets in Shangnan district, China",2016,11,1,16,6.424293133412688e-06,2.947139583083243e-08,4.162820767191936e-07,1.1,1,11,False,False,False,False,False
W1974784305,"The Art of Computer Programming, Vol. 3: Sorting and Searching",1974,914,13,0,0.0008925803331303705,4.800004084425986e-08,0.0,17.576923076923077,1,13,False,False,False,True,False
W2112852295,Multiscale Corner Detection in Planar Shapes,2012,14,0,8,6.162361851594137e-06,0.0,1.743813392898816e-06,1.0,1,1,False,False,False,False,False
W2127269785,Time-aware visualization of document collections,2012,30,4,7,9.651562546957364e-06,8.626373082913786e-06,1.193442208906214e-06,2.142857142857143,1,1,False,False,True,False,False
W2787229753,Therapeutic target database update 2018: enriched resource for facilitating bench-to-clinic research of targeted therapeutics,2017,548,6,2,1.682466575788914e-05,1.2238678449689807e-07,1.9768565837017567e-08,60.888888888888886,1,7,False,False,True,True,False
W2079556846,Block Coordinate Relaxation Methods for Nonparametric Wavelet Denoising,2000,170,2,2,1.3227753627801708e-05,6.779555920473201e-08,3.315627564891417e-08,6.538461538461538,1,9,False,False,False,False,False
W2164321120,Aestimo: a feedback-directed optimization evaluation tool,2006,18,2,4,8.67512026502766e-06,1.5281260496112782e-08,3.318278382045062e-10,0.9,1,16,False,False,False,False,False
W2980230638,Towards a reliable prediction of the aquatic toxicity of dyes,2019,16,1,9,7.4720182606868924e-06,3.849075812237744e-09,3.5515315676936893e-07,2.2857142857142856,1,7,True,False,False,False,False
W2972128274,Autonomic Resource Management Using Analytic Models for Fog/Cloud Computing,2019,16,1,7,6.63098351382774e-06,7.629476790994845e-08,4.6204279568133107e-07,2.2857142857142856,1,3,False,False,False,False,False
W3130897729,The Origin and Evolution of Open Programmable Networks and SDN,2021,71,3,18,6.929573425178683e-06,1.2607126288401042e-07,7.04017457864199e-07,14.2,1,2,False,False,False,False,False
W1973538724,SIMD divergence optimization through intra-warp compaction,2013,30,4,5,8.544521986822476e-06,8.209249454033043e-08,2.027176150638081e-07,2.3076923076923075,1,16,False,False,False,False,False
W1512741215,Clickthrough Log Analysis by Collaborative Ranking,2010,18,0,3,6.162361851594137e-06,0.0,2.4188150994403766e-07,1.125,1,1,False,False,False,False,False
W2057795057,Quantum communication via a continuously monitored dual spin chain,2007,17,1,10,6.583541397573472e-06,3.675175188140032e-09,2.900110649855775e-10,0.8947368421052632,1,8,False,False,False,False,False
W2135043890,Learning for control from multiple demonstrations,2008,235,2,0,1.3659529202354046e-05,4.8480544715934736e-08,0.0,13.055555555555555,1,2,False,False,True,False,False
W2900815461,Application of local invariant symmetry features to detect and localize image copy move forgeries,2018,36,2,17,6.486365493157351e-06,5.146272284987209e-07,1.0948539514018078e-05,4.5,1,21,False,False,False,False,False
W1967535604,Quadrature Rules Based on the Arnoldi Process,2005,15,1,2,7.971011494030361e-06,6.042630049445716e-12,1.6690917475925243e-11,0.7142857142857143,1,6,False,False,False,False,False
W2904903133,Extrinsic 6DoF calibration of a radar–LiDAR–camera system enhanced by radar cross section estimates evaluation,2018,67,1,4,1.140098748796516e-05,1.4779682918412198e-87,6.688271748651369e-08,8.375,1,1,False,False,False,False,False
W4241149828,Security Orchestrator: Introducing a Security Orchestrator in the Context of the ETSI NFV Reference Architecture,2015,53,8,0,1.1447959823919253e-05,3.514782862650429e-07,0.0,4.818181818181818,1,2,False,False,False,False,False
W2049678993,Represent and fuse bimodal biometric images at the feature level: complex-matrix-based fusion scheme,2010,73,0,6,6.162361851594137e-06,0.0,5.126338287387113e-07,4.5625,1,17,False,False,False,False,False
W2167870975,SRED: stabilized RED,1999,674,19,2,0.00011703456279624611,9.070059097250209e-09,7.389200490502044e-09,24.962962962962962,1,2,False,False,False,True,False
W2394970111,Malware Classification Method Based on Sequence of Traffic Flow,2015,15,0,3,6.162361851594137e-06,0.0,5.336265790596848e-08,1.3636363636363635,1,13,False,False,False,False,False
W2739156281,Sharing data store and backup controllers for resilient control plane in multi-domain SDN,2017,13,1,8,6.287091033412495e-06,1.2083389813949599e-07,3.63229705959479e-07,1.4444444444444444,1,2,False,False,False,False,False
W2809251854,Edge Intelligence,2018,372,14,5,1.704289937899767e-05,8.927039795369127e-05,0.00014651248707869453,46.5,1,3,False,False,False,False,False
W2162913605,Contractible Edges and Triangles in k-Connected Graphs,2002,27,2,1,7.954910725059442e-06,3.724091158947896e-10,3.56182520104811e-12,1.125,1,25,False,False,False,False,False
W2120256304,Methods for stress classification: nonlinear TEO and linear speech based features,1999,22,1,2,7.2649679560747305e-06,4.722356301872729e-08,5.590535224352921e-09,0.8148148148148148,1,4,False,False,True,False,False
W2160821650,"Tradeoffs of source coding, channel coding and spreading in CDMA systems",2002,12,1,5,1.1578843069625233e-05,8.671143377003905e-11,1.943086337560528e-07,0.5,1,9,False,False,False,False,False
W2120608001,QoS routing mechanisms and OSPF extensions,2002,437,6,1,3.816515955762138e-05,1.606107539427703e-07,8.750537233711677e-08,18.208333333333332,1,2,False,False,False,False,False
W4387071813,A comprehensive survey of cryptography key management systems,2023,24,0,11,6.162361851594137e-06,0.0,9.287395704440642e-08,8.0,1,14,False,False,False,False,False
W4406012089,Frequency-domain attention-guided adaptive robust watermarking model,2025,42,0,4,6.162361851594137e-06,0.0,2.418957539441564e-07,42.0,1,0,False,False,False,False,False
W2021147920,Spectral Image Segmentation Using Image Decomposition and Inner Product-Based Metric,2012,31,2,9,6.531176812208567e-06,8.577306199864376e-07,3.6264669340330292e-06,2.2142857142857144,1,10,False,False,True,False,False
W2046747811,The minimum barrier distance,2012,83,5,10,8.406220803770437e-06,1.0225650441904194e-06,6.73436063110161e-07,5.928571428571429,1,10,False,False,True,False,False
W4250619922,The dynamic domain reduction procedure for test data generation,1999,75,7,10,1.0585866068675812e-05,1.8899398803596837e-08,5.059907411380776e-09,2.7777777777777777,1,12,False,False,False,False,False
W3035102805,An <i>in silico</i> approach for identification of novel inhibitors as potential therapeutics targeting COVID-19 main protease,2020,40,0,4,6.162361851594137e-06,0.0,1.7899660520329354e-07,6.666666666666667,1,7,False,False,False,False,False
W2022991653,A machine learning-based approach for thread mapping on transactional memory applications,2011,42,4,8,8.211742282331834e-06,1.0763536043222604e-05,5.097636323984576e-07,2.8,1,16,False,False,False,False,False
W2296237247,Phonemic similarity metrics to compare pronunciation methods,2011,29,1,1,7.035466124322641e-06,1.0459195863713046e-06,1.1097254859309214e-09,1.9333333333333333,1,13,False,False,False,False,False
W2086729168,Analysis and comparison of 2D fingerprints: Insights into database screening performance using eight fingerprint methods,2010,453,15,9,2.2551208601112832e-05,7.916829481220436e-07,2.8366563052436885e-07,28.3125,1,7,False,False,False,False,False
W2114067035,Upper bounds on the minimum distance of spherical codes,1996,45,1,1,6.661496152039219e-06,3.328515009084824e-11,6.848803803032396e-14,1.5,1,22,False,False,False,False,False
W2144477832,FINDSITELHM: A Threading-Based Approach to Ligand Homology Modeling,2009,79,16,11,2.064173978703969e-05,7.910345475976342e-07,6.272935601659008e-08,4.647058823529412,1,7,False,False,False,False,False
W2031151271,Development and Experimental Validation of a Docking Strategy for the Generation of Kinase-Targeted Libraries,2008,46,3,2,9.13690165339923e-06,8.222543723414522e-08,3.479947876013914e-10,2.5555555555555554,1,7,False,False,False,False,False
W2076459403,Estimation of fuzzy relational matrix by using probabilistic descent method,1993,25,6,1,1.3019560368157433e-05,9.06096489673213e-09,7.667723822169915e-09,0.7575757575757576,1,5,False,False,False,False,False
W2146788617,Self-Reconfiguration in Self-Healing Systems,2006,18,0,4,6.162361851594137e-06,0.0,1.0876685391916309e-09,0.9,1,12,False,False,False,False,False
W2781085299,A methodology for reliability of WSN based on software defined network in adaptive industrial environment,2017,87,6,3,1.0122153704650186e-05,2.29750352101806e-06,3.772309634302372e-07,9.666666666666666,1,2,False,False,False,False,False
W2988916019,Deep Learning for Generic Object Detection: A Survey,2019,2724,20,112,1.1834408957830205e-05,0.00025102075499754264,0.0006316776375470139,389.14285714285717,1,0,False,False,False,True,False
W2090288698,Stochastic versus Stepwise Strategies for Quantitative Structure−Activity Relationship GenerationHow Much Effort May the Mining for Successful QSAR Models Take?,2007,33,3,2,8.925407163468155e-06,4.704947858260326e-08,1.3056906146153668e-09,1.736842105263158,1,7,False,False,False,False,False
W2341588884,"The Vazante zinc mine, Minas Gerais, Brazil; constraints in willemitic mineralization and fluid evolution",1999,34,2,0,1.030368103989743e-05,1.1612093178112795e-12,0.0,1.2592592592592593,1,11,False,False,True,False,False
W2155356570,The SEQUOIA 2000 storage benchmark,1993,222,7,2,1.2675235208758406e-05,2.0269989671961693e-07,9.778713430608909e-08,6.7272727272727275,1,1,False,False,True,False,False
W2093313266,New uses for old drugs,2007,994,9,0,1.9668255785528346e-05,9.545359063909451e-08,0.0,52.31578947368421,1,7,False,False,False,True,False
W2047285083,Total teleportation of an entangled state,2001,72,18,4,3.0249848631797916e-05,3.9944112899392144e-09,9.279110695284788e-10,2.88,1,8,False,False,False,False,False
W1974927094,A repetition based measure for verification of text collections and for text categorization,2003,79,4,9,1.5169203913336745e-05,9.513017505805016e-07,2.0441218012116386e-07,3.4347826086956523,1,4,False,False,False,False,False
W3082259200,New local binary pattern approaches based on color channels in texture classification,2020,12,0,18,6.162361851594137e-06,0.0,1.0567672321561756e-05,2.0,1,1,False,False,False,False,False
W2158252006,"Nonlinear wavelet image processing: variational problems, compression, and noise removal through wavelet shrinkage",1998,749,17,7,3.3398597839753445e-05,8.715783221799667e-07,6.523611674458423e-07,26.75,1,9,False,False,True,True,False
W2332532555,Speech enhancement based on a modified spectral subtraction method,2014,17,1,3,6.598913987958389e-06,5.533270072966362e-08,2.462791342270121e-07,1.4166666666666667,1,15,False,False,False,False,False
W1929856797,MatchNet: Unifying feature and metric learning for patch-based matching,2015,876,21,16,1.78415201047296e-05,0.00026500194211330117,0.00012779490714316457,79.63636363636364,1,0,False,False,False,True,False
W2296385829,T<scp>ree</scp>T<scp>alk</scp>: Composition and Compression of Trees for Image Descriptions,2014,279,14,4,4.168489721109713e-05,0.00021592314277894066,0.00012457407639485785,23.25,1,0,False,False,False,False,False
W4389475038,"Quantum dense coding and teleportation based on two coupled quantum dot molecules influenced by intrinsic decoherence, tunneling rates, and Coulomb coupling interaction",2023,14,0,18,6.162361851594137e-06,0.0,6.739816633414771e-09,4.666666666666667,1,8,False,False,False,False,False
W2119191234,Training cost-sensitive neural networks with methods addressing the class imbalance problem,2006,1331,26,8,2.196562668802287e-05,0.00015149265152321809,2.2829178854281173e-06,66.55,1,4,False,False,True,True,False
